incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC001868,Fraud,North,hillcrest,pa,2523 Maple Dr,34.508154,-101.342669,2020-05-24 10:37:11,OFF0134,Carol,Brown,1888.0,SUS00112,Patricia,Harris,18,Male,Hispanic,VIC00545,Ashley,Brown,23,Male,6303794938,Unknown/Not Specified,Low,Open,Warning Issued,2,6966.29,False,Incident at 2523 Maple Dr. Officer responded at scene.
INC003458,Cyber Crime,North,oakdale,il,4858 Main St,27.146177,-76.318775,2022-01-20 07:16:37,OFF0046,Karen,Lee,6045.0,SUS00149,Barbara,Moore,23,Unknown,Hispanic,VIC00357,Mary,Green,81,Female,4573446176,Unknown/Not Specified,Medium,Under Investigation,Warning Issued,1,21935.0,False,No additional notes
INC004181,Arson,West,oakdale,az,1452 River Rd,38.158864,-120.886832,2022-11-26 03:56:17,OFF0139,JESSICA,Allen,4828.0,SUS00275,Anthony,Hill,35,Male,Black,VIC00285,Matthew,Martin,15,Male,2339982605,Firearm,Low,Pending,Pending,3,38789.48,True,Incident at 1452 River Rd. Officer responded at scene.
INC001641,Theft/Larceny,West,lakewood,tx,8505 Lincoln St,47.257326,-89.48161,2019-01-21 03:37:53,OFF0070,Chris,Green,2049.0,SUS00629,Michael,Wilson,72,Female,Asian,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Blunt Object,Critical,Under Investigation,Warning Issued,0,14513.98,True,Incident at 8505 Lincoln St. Officer responded at scene.
INC001415,Assault,Midtown,lakewood,ca,4158 Maple Dr,44.351801,-89.4352688740032,2022-05-08 19:33:59,OFF0122,Nancy,Anderson,7170.0,SUS00232,Barbara,Taylor,30,Male,Unknown,VIC00283,Karen,Green,24,Unknown,,Knife,Critical,Pending,Pending,0,452.56,False,Incident at 4158 Maple Dr. Officer responded at scene.
INC004067,Drug Offense,East,hillcrest,oh,1346 Main St,45.342778,-72.124012,2020-05-15 12:46:48,OFF0067,Daniel,White,1211.0,SUS00591,Mark,Jones,67,Female,Other,VIC00330,Chris,Flores,29,Female,3233542301,Blunt Object,Medium,Pending,Warning Issued,5,1377.45,True,Incident at 1346 Main St. Officer responded at scene.
INC002248,Graffiti,Northwest,oakdale,il,5448 Oak Ave,40.2502,-112.311598,2018-07-25 03:17:22,OFF0008,William,Williams,3594.0,SUS00152,Sarah,Moore,21,Female,Other,VIC00002,Jennifer,Brown,23,Unknown,2626222774,Hands/Feet,Medium,Resolved,Warning Issued,5,5749.89,True,No additional notes
INC000848,Domestic Violence,South,maplewood,fl,4311 Oak Ave,40.42485382064297,-85.510622,,OFF0080,Susan,Flores,6002.0,SUS00427,John,Green,58,Male,Hispanic,VIC00077,Sarah,Flores,43,Female,7871007715,Blunt Object,Critical,Closed,Pending,2,32732.7,True,Incident at 4311 Oak Ave. Officer responded at scene.
INC000469,Cyber Crime,North,lakewood,ca,4838 Elm Blvd,31.859902,-87.803269,2021-03-07 18:36:51,OFF0056,Jessica,Lee,1304.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00949,Linda,White,56,Male,2092875362,Unknown/Not Specified,High,Pending,Arrest Made,1,30502.24,Unknown,Incident at 4838 Elm Blvd. Officer responded at scene.
INC000162,Fraud,West,maplewood,ga,9604 Oak Ave,30.66527,-93.155213,2024-09-05 13:48:49,OFF0033,Barbara,Young,7664.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00652,Donna,Jones,57,Female,,Unknown/Not Specified,Critical,Under Investigation,Warning Issued,0,50.05,False,Incident at 9604 Oak Ave. Officer responded at scene.
INC001680,Trespassing,Northwest,lakewood,nc,7211 Washington Ave,43.894163,-77.23336,2021-11-28 22:38:02,OFF0098,Karen,Allen,3448.0,SUS00300,Chris,Moore,47,Female,White,VIC00089,Mark,Garcia,49,Male,,Firearm,Low,Under Investigation,Pending,0,8649.67,True,Incident at 7211 Washington Ave. Officer responded at scene.
INC000164,Theft/Larceny,Southeast,hillcrest,az,154 Park Rd,36.65329840357185,-82.562108,2023-10-16 09:48:36,OFF0092,Michael,Williams,5967.0,SUS00736,Sarah,Anderson,17,Female,Hispanic,VIC00927,Nancy,Miller,49,Male,8535052817,Hands/Feet,Critical,Under Investigation,Warning Issued,1,27589.26,Unknown,Incident at 154 Park Rd. Officer responded at scene.
INC000184,Trespassing,South,fairview,ny,9437 Lincoln St,26.487342,-104.152259,2024-02-08 00:24:27,OFF0098,Chris,Walker,8159.0,SUS00239,Patricia,Moore,20,Female,Black,VIC00349,Carol,Miller,49,Unknown,5762306134,Blunt Object,Critical,Unknown,Arrest Made,2,23059.41,True,No additional notes
INC003961,Theft/Larceny,South,springfield,fl,1531 Lincoln St,39.104969,-97.309003,2019-05-20 20:51:34,OFF0010,Carol,Young,5185.0,SUS00731,Richard,Johnson,68,Male,Asian,VIC00665,James,Green,76,Female,7209701298,Unknown/Not Specified,Low,Open,Arrest Made,0,20450.63,False,Incident at 1531 Lincoln St. Officer responded at scene.
INC004952,Theft/Larceny,South,lakewood,nc,1226 River Rd,46.012661,-85.249074,2020-07-12 00:00:00,OFF0138,James,Davis,8987.0,SUS00115,Mark,Young,30,Female,Black,VIC00406,Michelle,Flores,67,Male,8057713200,Blunt Object,High,Unknown,Arrest Made,0,101.68,True,Incident at 1226 River Rd. Officer responded at scene.
INC003019,Fraud,West,springfield,az,7002 Main St,39.275734,-102.360065,2021-12-12 00:40:53,OFF0060,James,Hill,4249.0,SUS00644,Ashley,Jackson,59,Female,Hispanic,VIC00265,Susan,Torres,83,Other,9122954758,Firearm,Medium,Open,No Arrest,0,15423.99,False,Incident at 7002 Main St. Officer responded at scene.
INC002645,Drunk Driving,Midtown,springfield,ny,8073 Maple Dr,47.54271,-98.556558,2022-10-11 17:56:19,OFF0085,Chris,Young,Unknown,SUS00106,Karen,Moore,37,Other,Black,VIC00446,Robert,Wright,33,Male,3285199825,Unarmed,Medium,Pending,No Arrest,5,6538.32,True,Incident at 8073 Maple Dr. Officer responded at scene.
INC002281,Assault,Northwest,maplewood,tx,7852 Lincoln St,33.036671,-102.710313,2018-10-04 04:27:29,OFF0027,Karen,Thomas,Unknown,SUS00440,Ashley,Hill,16,Male,Black,VIC00420,Nancy,Miller,65,Female,9915704294,Unknown/Not Specified,Low,Unknown,Warning Issued,0,15136.59,True,Incident at 7852 Lincoln St. Officer responded at scene.
INC004686,Drunk Driving,Southeast,hillcrest,ga,5882 Park Rd,29.77179,-105.991992,,OFF0063,Michelle,Jackson,1967.0,SUS00217,John,Hall,38,Unknown,Asian,VIC00821,Sarah,Young,78,Female,8115486927,Blunt Object,Medium,Unknown,No Arrest,5,24866.39,True,Incident at 5882 Park Rd. Officer responded at scene.
INC002742,Arson,Southeast,hillcrest,pa,808 Main St,39.451653,61.6058,2019-10-08 18:30:39,OFF0140,Nancy,Anderson,5909.0,SUS00650,Thomas,Flores,67,Unknown,Asian,VIC00231,Carol,Anderson,45,Male,5507707885,Hands/Feet,Critical,Closed,Arrest Made,3,49688.78,True,Incident at 808 Main St. Officer responded at scene.
INC001940,Robbery,Central,fairview,oh,9898 Elm Blvd,37.579116,-116.358937,2020-09-27 13:04:46,OFF0027,Matthew,Taylor,Unknown,SUS00484,Linda,Thomas,72,Male,Asian,VIC00091,Michael,Thomas,58,Male,3477851021,Blunt Object,Medium,Pending,Pending,3,4385.2,True,No additional notes
INC002018,Domestic Violence,South,lakewood,ny,9480 Oak Ave,46.608754,-114.962198,2024-04-25 06:06:27,OFF0094,Ashley,Wright,2585.0,SUS00760,Emily,Johnson,62,Female,Black,VIC00968,Susan,Davis,47,Male,3697343964,Blunt Object,Critical,Open,Warning Issued,5,10884.79,True,Incident at 9480 Oak Ave. Officer responded at scene.
INC003582,Vandalism,South,lakewood,ny,7522 Main St,33.393422,-103.973746,2021-10-03 00:27:19,OFF0095,Jennifer,Harris,9656.0,SUS00084,Richard,Johnson,47,Unknown,Other,VIC00755,Charles,Jones,49,Unknown,4065762254,Firearm,Critical,Under Investigation,Arrest Made,5,17116.43,True,Incident at 7522 Main St. Officer responded at scene.
INC003657,Drunk Driving,South,centerville,pa,3540 Main St,28.4239,-116.296031,2022-02-09 11:59:00,OFF0063,Mark,Young,1916.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00683,Barbara,Taylor,61,Male,6085137603,Blunt Object,High,Open,No Arrest,0,7520.89,True,Incident at 3540 Main St. Officer responded at scene.
INC004614,Kidnapping,West,fairview,ga,227 Elm Blvd,40.565206,-120.189,2024-12-23 03:40:27,OFF0123,William,Taylor,2687.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00852,Richard,Thompson,19,Female,9962501665,Firearm,Medium,Pending,Pending,0,17013.89,True,Incident at 227 Elm Blvd. Officer responded at scene.
INC000311,Cyber Crime,North,centerville,il,2359 Elm Blvd,42.528502,-111.790619,2023-04-01 13:29:08,OFF0099,William,Thomas,4608.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00013,Michael,Jackson,82,Male,6279183484,Unknown/Not Specified,Medium,Resolved,Pending,0,28.35,False,No additional notes
INC004975,Kidnapping,South,riverside,az,6432 Park Rd,27.822953,-87.0444134042857,2021-07-30 05:40:05,OFF0043,Robert,Garcia,2354.0,SUS00262,Thomas,Anderson,71,Unknown,White,VIC00949,Daniel,White,13,Unknown,,Knife,Medium,Open,No Arrest,3,28868.93,False,Incident at 6432 Park Rd. Officer responded at scene.
INC001356,Vandalism,South,lakewood,nc,2904 Park Rd,41.719516,-100.933889,2019-01-20 12:43:16,OFF0062,William,Nguyen,4184.0,SUS00246,Joseph,Williams,46,Male,Hispanic,VIC00017,David,Harris,49,Unknown,3319392128,Blunt Object,Medium,Under Investigation,No Arrest,0,18994.66,True,Incident at 2904 Park Rd. Officer responded at scene.
INC002190,Drunk Driving,South,lakewood,fl,4196 Oak Ave,27.503176,-92.887201,2023-08-12 19:21:59,OFF0131,Ashley,Hill,4599.0,SUS00146,Robert,Walker,39,Male,Black,VIC00827,Barbara,Johnson,77,Female,6665385640,Unarmed,Low,Resolved,Pending,3,17146.41,False,Incident at 4196 Oak Ave. Officer responded at scene.
INC001219,Robbery,Midtown,springfield,oh,9868 Park Rd,42.415704,-119.797859,2021-05-02 12:23:22,OFF0038,Joseph,Jones,4699.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00277,Donna,Miller,58,Female,3133519491,Unarmed,Low,Unknown,Arrest Made,3,24772.04,True,No additional notes
INC002261,Drunk Driving,Central,fairview,az,624 Maple Dr,32.197002,-70.08968,2023-04-03 07:30:27,OFF0063,Emily,Anderson,2216.0,SUS00443,James,Johnson,33,Male,Black,VIC00912,Mark,Thomas,45,Female,6713165405,Knife,High,Unknown,Pending,4,9072.35,False,Incident at 624 Maple Dr. Officer responded at scene.
INC001590,Vandalism,North,riverside,il,5739 Elm Blvd,45.486797,-75.843168,2024-11-26 17:42:23,OFF0142,Richard,Smith,7593.0,SUS00549,Donna,Williams,46,Unknown,Other,VIC00269,James,Green,71,Female,8147846441,Firearm,High,Open,Arrest Made,4,13198.91,False,Incident at 5739 Elm Blvd. Officer responded at scene.
INC003873,Robbery,Northwest,fairview,pa,3879 Elm Blvd,41.0958690964467,-101.09631,2024-06-14 04:41:51,OFF0096,  Matthew  ,Jackson,Unknown,SUS00334,Robert,Thompson,46,Male,Unknown,VIC00566,Mark,Lee,68,Other,6017947085,Blunt Object,Medium,Resolved,Arrest Made,5,28999.97,False,Incident at 3879 Elm Blvd. Officer responded at scene.
INC003320,Theft/Larceny,Southeast,fairview,az,2357 Oak Ave,27.444606,-101.240699,2018-04-29 01:43:52,OFF0023,Joseph,Miller,3863.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Knife,Medium,Pending,Pending,2,21060.71,False,No additional notes
INC001027,Trespassing,Northeast,springfield,ny,4768 Washington Ave,29.596096,-119.240475,2019-03-05 08:54:07,OFF0076,John,Miller,1674.0,SUS00121,Mary,Thomas,57,Male,Other,VIC00678,William,Torres,49,Male,4064744982,Firearm,Critical,Closed,Warning Issued,5,24201.55,Unknown,Incident at 4768 Washington Ave. Officer responded at scene.
INC000119,Domestic Violence,East,riverside,ca,2360 Sunset Blvd,40.132314,-71.301299,2019-02-26 20:10:24,OFF0022,ROBERT,Walker,7813.0,SUS00467,Daniel,Lee,74,Female,Unknown,VIC00185,Jessica,Thompson,67,Female,,Unknown/Not Specified,Critical,Open,Arrest Made,3,42340.19,False,Incident at 2360 Sunset Blvd. Officer responded at scene.
INC004295,Drunk Driving,Southwest,riverside,fl,6364 Lincoln St,36.636754628898295,-77.706258,2023-12-28 01:22:32,OFF0008,Emily,Wilson,1833.0,SUS00582,Carol,Wilson,20,Unknown,White,VIC00521,Chris,Hill,10,Female,8916904142,Firearm,High,Resolved,Arrest Made,5,43981.78,Unknown,No additional notes
INC000629,Homicide,Central,fairview,ca,9588 Park Rd,41.338307,-105.673908,2020-12-06 20:56:00,OFF0116,Mary,Green,3437.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00117,John,Miller,63,Female,4719116905,Hands/Feet,Medium,Closed,No Arrest,0,38298.57,False,Incident at 9588 Park Rd. Officer responded at scene.
INC002505,Domestic Violence,Southwest,springfield,az,59 Park Rd,43.061858,-89.990206,2018-06-10 23:19:55,OFF0110,Daniel,Jackson,3556.0,SUS00764,William,Flores,55,Male,Black,VIC00534,Sarah,Moore,20,Unknown,3199921380,Firearm,Medium,Open,Case Dismissed,3,4245.04,True,Incident at 59 Park Rd. Officer responded at scene.
INC003084,Homicide,South,maplewood,pa,2956 Maple Dr,37.780101,-90.3745300609137,2018-08-28 00:54:20,OFF0117,Mary,Williams,6057.0,SUS00743,Matthew,Jones,27,Unknown,Other,VIC00245,Thomas,Miller,68,Male,,Hands/Feet,Low,Pending,Warning Issued,1,20248.41,Unknown,Incident at 2956 Maple Dr. Officer responded at scene.
INC004141,Arson,East,maplewood,ca,5723 Lincoln St,40.726351,-82.656534,2020-06-12 13:21:05,OFF0145,Robert,Allen,1950.0,SUS00459,Patricia,Anderson,41,Male,Hispanic,VIC00465,Joseph,Allen,51,Female,7524993061,Firearm,Medium,Unknown,Case Dismissed,2,2882.68,True,Incident at 5723 Lincoln St. Officer responded at scene.
INC004528,Trespassing,West,springfield,ca,3926 Elm Blvd,32.494478,-75.642255,2022-09-23 03:09:28,OFF0065,Anthony,Thomas,3155.0,SUS00761,Charles,Miller,46,Female,Unknown,VIC00463,Carol,Nguyen,41,Female,5985034384,Firearm,Low,Closed,Arrest Made,5,16897.88,True,Incident at 3926 Elm Blvd. Officer responded at scene.
INC002681,Sexual Assault,North,riverside,il,6513 River Rd,40.33834234776536,-109.864883,2024-03-21 19:04:44,OFF0060,Jessica,Walker,7979.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00921,Susan,Davis,14,Male,8365384838,Firearm,Low,Pending,No Arrest,2,43271.3,True,No additional notes
INC002298,Drunk Driving,Southeast,springfield,az,2480 River Rd,30.8101,-102.340113,2019-07-31 05:41:07,OFF0043,Matthew,Green,2578.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00060,Nancy,Moore,36,Male,8279727232,Unknown/Not Specified,Critical,Open,Pending,3,13498.85,True,Incident at 2480 River Rd. Officer responded at scene.
INC000043,Theft/Larceny,South,maplewood,fl,6643 Washington Ave,46.231438,-75.834326,2024-07-19 19:30:00,OFF0080,Daniel,Brown,5833.0,SUS00377,Linda,Jones,45,Other,Hispanic,VIC00766,Susan,Jackson,80,Male,9756504578,Blunt Object,Medium,Under Investigation,Arrest Made,0,26275.33,True,Incident at 6643 Washington Ave. Officer responded at scene.
INC000266,Burglary,West,riverside,tx,6617 Cedar Lane,45.399112,-116.528133,2019-12-04 20:26:22,OFF0065,Jennifer,Wright,5933.0,SUS00337,Joseph,Hall,46,Female,Asian,VIC00592,William,Scott,26,Male,6324833379,Knife,Low,Under Investigation,No Arrest,5,2400.92,False,Incident at 6617 Cedar Lane. Officer responded at scene.
INC003001,Drunk Driving,Central,maplewood,il,689 Oak Ave,36.017572,-85.946174,2023-07-29 14:26:40,OFF0102,Daniel,Jones,2596.0,SUS00149,Michael,Hill,54,Male,White,VIC00362,Mary,Martin,32,Male,,Knife,Critical,Open,Pending,1,48128.77,True,Incident at 689 Oak Ave. Officer responded at scene.
INC000463,Domestic Violence,Southwest,oakdale,az,2153 River Rd,42.365422,-89.0162476451078,2024-11-18 21:29:34,OFF0018,Susan,Hall,5864.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00382,Emily,Lee,83,Male,,Unarmed,Critical,Unknown,Warning Issued,4,42156.16,True,Incident at 2153 River Rd. Officer responded at scene.
INC001814,Fraud,Central,hillcrest,tx,9426 Cedar Lane,32.89782,-113.914044,2023-06-30 13:10:47,OFF0052,Emily,Jackson,3101.0,SUS00108,Michael,Jackson,19,Unknown,Black,VIC00957,Linda,Martin,47,Female,3237623113,Unknown/Not Specified,Critical,Under Investigation,Pending,5,20908.79,False,Incident at 9426 Cedar Lane. Officer responded at scene.
INC002979,Assault,North,fairview,ga,4467 Elm Blvd,32.177804,54.6293,2019-01-16 02:05:02,OFF0092,Jennifer,Scott,6474.0,SUS00448,David,Hill,67,Female,Unknown,VIC00033,Matthew,Nguyen,14,Unknown,8218688770,Unknown/Not Specified,Medium,Open,No Arrest,1,42140.77,True,Incident at 4467 Elm Blvd. Officer responded at scene.
INC001282,Drunk Driving,Northeast,lakewood,nc,431 Cedar Lane,25.583176,-117.345484,2018-03-21 14:46:22,OFF0124,Jessica,Garcia,Unknown,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00152,Joseph,Jones,33,Male,8064074645,Hands/Feet,High,Under Investigation,Arrest Made,4,46208.69,True,Incident at 431 Cedar Lane. Officer responded at scene.
INC001459,Drug Offense,Northwest,riverside,nc,152 Park Rd,28.418643,-115.040761,2018-12-30 03:07:17,OFF0057,Anthony,Allen,9304.0,SUS00521,Chris,Green,62,Female,Asian,VIC00415,James,Flores,70,Male,8309136054,Blunt Object,Low,Under Investigation,Arrest Made,2,49204.76,False,No additional notes
INC000353,Trespassing,West,fairview,fl,9496 Washington Ave,46.753499,-95.014864,2019-02-10 23:20:12,OFF0039,James,Torres,2614.0,SUS00138,Richard,Wright,65,Unknown,White,VIC00562,Mary,Flores,15,Female,9796679010,Unknown/Not Specified,Medium,Under Investigation,Case Dismissed,4,21918.5,Unknown,Incident at 9496 Washington Ave. Officer responded at scene.
INC003134,Drug Offense,West,centerville,tx,4838 Main St,25.851388,-102.244498,2022-01-16 03:45:41,OFF0075,Linda,Allen,5414.0,SUS00107,Michael,White,44,Female,Asian,VIC00129,Patricia,Hill,38,Female,5214459953,Unknown/Not Specified,Medium,Open,No Arrest,5,18083.59,False,Incident at 4838 Main St. Officer responded at scene.
INC000194,Fraud,Central,lakewood,pa,290 Lincoln St,29.5918,-77.053794,2021-03-27 17:08:56,OFF0105,Thomas,Moore,4791.0,SUS00228,Sarah,Johnson,47,Female,Unknown,VIC00053,William,Anderson,45,Male,9285285046,Firearm,Critical,Open,Warning Issued,0,23849.59,Unknown,Incident at 290 Lincoln St. Officer responded at scene.
INC000673,Theft/Larceny,Northeast,fairview,fl,1460 Oak Ave,28.242581,84.0052,,OFF0109,James,Martin,3006.0,SUS00415,Matthew,Brown,75,Unknown,Asian,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Hands/Feet,Low,Under Investigation,No Arrest,0,43822.14,False,Incident at 1460 Oak Ave. Officer responded at scene.
INC003155,Assault,South,springfield,ga,8345 Washington Ave,36.974169,-104.060471,2024-03-30 15:19:01,OFF0014,Anthony,Smith,7337.0,SUS00362,William,Harris,62,Male,Black,VIC00447,John,Johnson,75,Female,7081852335,Unknown/Not Specified,Medium,Closed,Case Dismissed,3,23412.504999999997,True,Incident at 8345 Washington Ave. Officer responded at scene.
INC003206,Assault,Southwest,fairview,nc,1011 Lincoln St,42.561162,-99.670968,2024-04-15 06:11:13,OFF0052,Barbara,Johnson,3505.0,SUS00601,Barbara,Wright,71,Male,Asian,VIC00200,Mary,Martin,70,Male,6165708211,Firearm,Medium,Open,Warning Issued,3,22224.73,True,No additional notes
INC001214,Robbery,East,springfield,nc,1339 Oak Ave,41.380049453958,-83.955421,2021-03-23 21:23:14,OFF0131,Jennifer,Moore,8608.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00365,William,Hall,83,Female,2727905270,Knife,High,Open,Arrest Made,5,13513.28,False,Incident at 1339 Oak Ave. Officer responded at scene.
INC002015,Burglary,Southwest,maplewood,fl,8797 Sunset Blvd,42.67775,-113.461622,,OFF0026,Carol,Wright,4082.0,SUS00008,Carol,Green,15,Male,Unknown,VIC00343,Jennifer,Wright,88,Female,7415254102,Firearm,Medium,Open,Pending,4,17940.61,True,Incident at 8797 Sunset Blvd. Officer responded at scene.
INC001657,Trespassing,Central,oakdale,nc,4266 Cedar Lane,28.166161,-118.561792,2018-08-25 08:01:11,OFF0004,Jessica,White,1232.0,SUS00631,Mary,Anderson,28,Unknown,White,VIC00235,Matthew,Flores,90,Female,5461968554,Hands/Feet,Low,Open,Arrest Made,5,23059.41,True,Incident at 4266 Cedar Lane. Officer responded at scene.
INC000897,Graffiti,Southwest,lakewood,pa,8448 Lincoln St,40.061159763492064,-111.88939,2018-08-27 07:58:52,OFF0090,Jennifer,Hall,5262.0,SUS00778,Karen,Harris,23,Female,Unknown,VIC00027,Joseph,Lee,34,Unknown,2994175911,Hands/Feet,Medium,Resolved,Pending,0,29685.76,False,Incident at 8448 Lincoln St. Officer responded at scene.
INC003886,Drug Offense,West,hillcrest,fl,6779 Lincoln St,43.781735,-98.844145,2024-06-26 04:27:37,OFF0053,David,Green,Unknown,SUS00485,Chris,Williams,70,Male,Asian,VIC00734,Sarah,Flores,65,Unknown,7794781093,Knife,High,Open,Pending,2,21999.38,False,No additional notes
INC003606,Cyber Crime,North,hillcrest,tx,5865 Lincoln St,29.323418,-87.198349,2021-11-20 17:00:19,OFF0137,Michael,Martin,4810.0,SUS00567,Emily,Johnson,57,Female,White,VIC00798,Matthew,Thompson,56,Male,6964928393,Firearm,Low,Open,Case Dismissed,3,8112.65,False,Incident at 5865 Lincoln St. Officer responded at scene.
INC003637,Robbery,Southeast,hillcrest,oh,9903 Main St,47.46842,-107.586903,2022-11-13 15:56:54,OFF0080,Anthony,Thompson,7923.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00758,Mark,Harris,15,Unknown,9124915387,Unarmed,High,Unknown,Pending,4,16813.91,False,Incident at 9903 Main St. Officer responded at scene.
INC000405,Drunk Driving,Southwest,springfield,ca,9047 Maple Dr,41.347379,-75.346308,2022-11-04 01:44:41,OFF0072,Richard,Scott,1821.0,SUS00157,Chris,Williams,56,Unknown,Hispanic,VIC00449,John,White,43,Male,2384094405,Firearm,Low,Under Investigation,Case Dismissed,4,39696.96,False,Incident at 9047 Maple Dr. Officer responded at scene.
INC003211,Manslaughter,North,oakdale,ny,8076 River Rd,42.262498,-89.0162476451078,2019-07-20 08:22:39,OFF0002,Daniel,Walker,Unknown,SUS00712,Mary,Jones,73,Female,Other,VIC00250,Richard,Martin,70,Male,7924862749,Unknown/Not Specified,Critical,Unknown,Arrest Made,4,43169.07,True,Incident at 8076 River Rd. Officer responded at scene.
INC002524,Cyber Crime,South,fairview,az,9827 Lincoln St,33.85768,-121.550694,2023-07-15 15:38:00,OFF0008,Richard,Davis,4692.0,SUS00374,Karen,Anderson,15,Female,Asian,VIC00790,Barbara,Moore,49,Unknown,7852203976,Unknown/Not Specified,Medium,Open,Warning Issued,2,41971.82,True,Incident at 9827 Lincoln St. Officer responded at scene.
INC004741,Drunk Driving,Central,centerville,ca,1794 River Rd,46.583848,-75.141893,2020-03-29 01:31:00,OFF0113,Joseph,Anderson,7413.0,SUS00411,Barbara,Torres,30,Male,White,VIC00341,Ashley,Torres,31,Female,7626666194,Firearm,Critical,Under Investigation,Case Dismissed,2,16191.85,False,Incident at 1794 River Rd. Officer responded at scene.
INC001637,Trespassing,Midtown,maplewood,tx,4764 Lincoln St,40.42485382064297,-82.642278,2018-12-31 14:27:49,OFF0023,John,Jones,9651.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00943,Jessica,Walker,49,Unknown,6049453839,Blunt Object,Medium,Under Investigation,Pending,3,37218.05,True,No additional notes
INC90727,Drug Offense,Northwest,lakewood,ny,4454 Lincoln St,42.009818,-73.36691,,OFF0057,Barbara,Johnson,8122.0,SUS00156,Nancy,Anderson,58,Male,Black,VIC00320,William,Thompson,70,Male,7015505805,Firearm,Critical,Unknown,Arrest Made,2,0.0,True,Incident at 4454 Lincoln St. Officer responded at scene.
INC001908,Battery,Southwest,hillcrest,tx,3765 Lincoln St,29.800493,-81.92779,2019-08-26 07:49:53,OFF0103,John,Harris,Unknown,SUS00300,Karen,Young,53,Female,Asian,VIC00381,Sarah,Moore,44,Female,5483052978,Unknown/Not Specified,Low,Under Investigation,No Arrest,3,43136.6,False,Incident at 3765 Lincoln St. Officer responded at scene.
INC000548,Drunk Driving,Northwest,oakdale,fl,6974 Park Rd,38.447049,-101.158816,2019-02-22 18:57:34,OFF0103,Matthew,Nguyen,7253.0,SUS00795,Linda,Smith,38,Male,Hispanic,VIC00213,Michael,Thompson,77,Male,9653931762,Firearm,Low,Under Investigation,Case Dismissed,0,32763.84,True,Incident at 6974 Park Rd. Officer responded at scene.
INC004119,Assault,West,riverside,pa,7784 Washington Ave,27.674335,-98.330752,2021-01-25 04:16:44,OFF0069,Matthew,Wilson,6059.0,SUS00080,Sarah,Young,72,Female,White,VIC00541,Chris,Wright,85,Unknown,9173994974,Firearm,Critical,Open,Arrest Made,3,14517.25,True,Incident at 7784 Washington Ave. Officer responded at scene.
INC004707,Fraud,West,centerville,tx,3707 Washington Ave,27.900804,-88.54306817251909,2018-07-26 23:43:21,OFF0051,Daniel,Nguyen,2616.0,SUS00486,Michael,Walker,46,Female,Black,VIC00372,Mary,Wright,17,Male,,Unknown/Not Specified,Medium,Open,Arrest Made,3,19751.74,True,Incident at 3707 Washington Ave. Officer responded at scene.
INC003217,Trespassing,West,hillcrest,ga,29 Lincoln St,34.687847,-106.105903,2024-05-15 00:00:00,OFF0001,Nancy,Martin,Unknown,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00461,Daniel,Williams,58,Unknown,8257043795,Blunt Object,Critical,Open,No Arrest,4,29508.66,False,Incident at 29 Lincoln St. Officer responded at scene.
INC000960,Domestic Violence,North,lakewood,ga,7868 River Rd,32.917112,-98.635133,2024-03-10 18:51:11,OFF0092,Susan,Jones,6437.0,SUS00522,David,Thomas,71,Female,White,VIC00026,Jessica,Scott,59,Female,,Firearm,Medium,Open,Pending,4,23648.74,False,No additional notes
